Male,Somewhat happy,Very satisfied,Somewhat satisfied,Somewhat dissatisfied,Somewhat satisfied,A fair amount,Yes,Several times a week,Yes,About once a week,No, ,Often,Often,Sometimes,Sometimes,Lonely,5,Very satisfied,Very satisfied,Very satisfied,A few times a week,A few times a week,A few times a month,A few times a year,A few times a year,A few times a month,Nothing at all,More of an individual problem,Young people (general),MAINLY YOUTH,Single people (general),THOSE THAT ARE SINGLE,No role at all,Major role,Minor role,Major role,Due to factors and circumstances beyond their control,Minor reason,Minor reason,Major reason,Major reason,Major reason,Yes,Yes,A few times a week,More than half an hour but less than one hour,Engaging in conversations with other people,Strengthened,Better,Less satisfied,Less satisfied,"No, would not recommend",Hasn't made a difference,Major problem,Lack of companionship/a relationship,MORE LACK OF COMPANONSHIP,Loneliness comes and goes,Six to ten years,Somewhat negative,No impact,No impact,No impact,Almost always,Never,Never,Almost always,Never,Sometimes,Almost always,Never,Never,Never,Yes,No,Yes,No,No,No,Very helpful, , , , , , ,No,No,20, ,Male,UTAH,"Single, that is never married",2,0, ,No, ,No,No,Yes,No,No,No,No,No,Excellent,Excellent,No,No,Unemployed and currently seeking employment,Republican,High school graduate (Grade 12 with diploma or GED certificate),Once a week,No,White, , ,"$100,000 or more", ,"No, no home telephone",Suburban,"No, did not request money",18-64,18-29,18-24,MALE,Excellent/Very Good,Excellent/Very Good/Good,Unemployed,High school graduate,High school or less,Less than college,"White, non-Hispanic","White, non-Hispanic",$90K+,Yes to any,Yes to any,CPO HH,Utah, , ,N/A,Mountain,9,Cannot determine,EN,20180421,1.3501,0.7713
Female,Somewhat happy,Somewhat satisfied,Somewhat satisfied,Very dissatisfied,Somewhat satisfied,Just a few,No, ,No, ,No, ,Sometimes,Never,Always,Always,Lonely,2,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,A few times a week,Every day,Never (Vol.),Never (Vol.),Never (Vol.),Less than that,Nothing at all,More of an individual problem,Homeless people,homeless,People with mental health issues/illnesses/disorders (general),"mentally challenged people, those with disabili...",Major role,Minor role,Major role,Minor role,Due to factors and circumstances beyond their control,Minor reason,Major reason,Minor reason,Minor reason,Major reason,Yes,Yes,Every day,2 hours or more,An equal mix of both,Strengthened,Worse,Equally satisfied,Equally satisfied,"No, would not recommend",Hasn't made a difference,Isn't really a problem,No specific cause for feelings of loneliness, ,Loneliness comes and goes,Six to ten years,No impact,No impact,No impact,Very negative,Sometimes,Never,Never,Never,Almost always,Sometimes,Almost always,Never,Almost always,Never,Yes,Yes,No,Yes,Yes,No,Not at all helpful, , , , , , ,Yes,Yes,28, ,Female, ,Married,2,0, ,No, ,Yes,Yes,Yes,No,No,Yes,No,Yes,Poor,Poor,Yes,Yes,Unemployed and not seeking employment,Independent,High school incomplete (Grades 9-11 or Grade 12 with no diploma),Never,No,White, , ,"Less than $20,000", ,"No, no home telephone",Rural,"No, did not request money",18-64,18-29,25-34,FEMALE,Only fair/Poor,Only fair/Poor,Unemployed,Less than high school,High school or less,Less than college,"White, non-Hispanic","White, non-Hispanic",Less than $40K,No to all,Yes to any,CPO HH,Kansas,Rural- Non-Metro,North Central,Lowest,West North Central,5,Rural,EN,20180421,1.3501,1.2012
Female,Somewhat happy,Somewhat dissatisfied,Very dissatisfied,Somewhat dissatisfied,Somewhat satisfied,No one,No, ,No, ,No, ,Often,Often,Often,Often,Lonely,No one,Somewhat satisfied,Very dissatisfied,Somewhat dissatisfied,Every day,Less than that,Less than that,A few times a month,Less than that,A few times a month,Some,More of a public health problem,Not sure, , , ,Major role,Major role,Minor role,Minor role,Due to factors and circumstances beyond their control,Minor reason,Major reason,Major reason,Minor reason,Not a reason,Yes,Yes,A few times a week,At least an hour but less than 2 hours,Looking at what other people are doing,Weakened,Worse,Less satisfied,Less satisfied,"No, would not recommend",Hasn't made a difference,Minor problem,Death/loss of parent,I lost my biological father when I was young an...,Loneliness comes and goes,Six to ten years,Somewhat negative,No impact,Somewhat negative,No impact,Sometimes,Never,Never,Sometimes,Sometimes,Sometimes,Sometimes,Never,Never,Rarely,Yes,Yes,Yes,No,No,Yes,Not too helpful, , , , , , ,No,No,25, ,Female, ,"Single, that is never married",3,0, ,No, ,No,Yes,Yes,No,No,Yes,Yes,Yes,Good,Very good,No,No,Employed part-time,Independent,High school graduate (Grade 12 with diploma or GED certificate),Seldom,No,White, , ,"$20,000 to less than $30,000", ,"No, no home telephone",Rural,"No, did not request money",18-64,18-29,25-34,FEMALE,Good,Excellent/Very Good/Good,Employed,High school graduate,High school or less,Less than college,"White, non-Hispanic","White, non-Hispanic",Less than $40K,No to all,Yes to any,CPO HH,Oregon,Rural- Non-Metro,West,Lowest,Pacific,4,Suburban,EN,20180421,1.3501,1.4231
Male,Somewhat happy,Somewhat dissatisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Just a few,No, ,No, ,No, ,Sometimes,Sometimes,Never,Never,Not Lonely,3,Somewhat satisfied,Very satisfied,Very satisfied,A few times a month,A few times a month,A few times a month,A few times a year,A few times a month,A few times a week,Only a little,More of a public health problem,Low income/poor people,THE LESS FORTUNATE,Miscellaneous ethnic groups,MINORITIES,Minor role,Major role,Major role,Major role,Due to factors and circumstances beyond their control,Minor reason,Major reason,Major reason,Major reason,Major reason,Yes,Yes,Every day,More than half an hour but less than one hour,An equal mix of both,Strengthened,Better,Equally satisfied,Less satisfied,"Yes, would recommend",Easier, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,47, ,Male, ,Divorced,3,2,13, , ,No,No,No,Yes,No,Yes,No,No,Good,Excellent,No,No,Employed full-time,Independent,"Four-year college or university degree/Bachelor's degree (e.g., BS, BA, AB)",Seldom,No,Black or African-American, , ,"$75,000 to less than $90,000", ,"No, no home telephone",Suburban,"No, did not request money",18-64,30-49,45-54,MALE,Good,Excellent/Very Good/Good,Employed,College +,College +,College +,"Black, non-Hispanic","Black, non-Hispanic",$40K-$89.9K,No to all,Yes to any,CPO HH,Tennessee,Urban- Center City (Metro),South,4,East South Central,3,Suburban,EN,20180421,1.3501,1.0499
Male,Very happy,Very satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Just a few,No, ,No, ,No, ,"Rarely, or","Rarely, or","Rarely, or","Rarely, or",Not Lonely,5,Very satisfied,Somewhat satisfied,Somewhat satisfied,A few times a week,A few times a week,Less than that,A few times a week,A few times a week,Less than that,Some,More of a public health problem,Older people/the elderly/senior citizens/retirees (general),elderly,Homeless people,homeless,Major role,Minor role,Major role,Major role,Due to factors and circumstances beyond their control,Not a reason,Minor reason,Minor reason,Major reason,Minor reason,Yes,No, , , , , ,Less satisfied,Equally satisfied,"No, would not recommend",Harder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35, ,Male, ,Married,2,0, ,No, ,Yes,No,No,No,No,Yes,No,No,Good,Good,No,No,Employed full-time,Not sure,"Post-graduate or professional degree, including master's, doctorate, medical, or law degree (e.g., MA, MS, PhD, MD, JD)",Seldom,No,White, , ,"$30,000 to less than $40,000", ,"No, no home telephone",Urban,"No, did not request money",18-64,30-49,35-44,MALE,Good,Excellent/Very Good/Good,Employed,College +,College +,College +,"White, non-Hispanic","White, non-Hispanic",Less than $40K,No to all,Yes to any,CPO HH,New Jersey,Suburban- Non-Center City (Metro),Northeast,Highest,Mid Atlantic,3,Suburban,EN,20180421,1.3501,1.1846
Female,Somewhat happy,Somewhat satisfied,Somewhat dissatisfied,Very dissatisfied,Somewhat dissatisfied,Just a few,Yes,Less than that,Yes,Several times a week,No, ,Often,Sometimes,Sometimes,Sometimes,Lonely,3,Very satisfied,Somewhat dissatisfied,Very satisfied,A few times a year,A few times a year,Less than that,A few times a week,A few times a week,A few times a week,Nothing at all,More of a public health problem,People who are depressed/unhappy,those that are depressed,Other,those who have lost someone and those who don't...,No role at all,Major role,Minor role,Minor role,Due to factors and circumstances beyond their control,Major reason,Major reason,Minor reason,Not sure,Minor reason,Yes,No, , , , , ,Less satisfied,Equally satisfied,"No, would not recommend",Harder,Major problem,No specific cause for feelings of loneliness, ,Loneliness comes and goes,Six to ten years,Very negative,Very negative,Very negative,Somewhat negative,Never,Never,Never,Rarely,Sometimes,Never,Almost always,Sometimes,Never,Rarely,Yes,No,Yes,No,No,No,Not too helpful, , , , , , ,Yes,Yes,18, ,Female, ,"Single, that is never married",3,1,18, , ,No,No,No,No,No,Yes,No,Yes,Good,Good,No,No,Unemployed and currently seeking employment,Not sure,High school incomplete (Grades 9-11 or Grade 12 with no diploma),More than once a week,No,Black or African-American, , ,Not sure, ,"No, no home telephone",Suburban,"No, did not request money",18-64,18-29,18-24,FEMALE,Good,Excellent/Very Good/Good,Unemployed,Less than high school,High school or less,Less than college,"Black, non-Hispanic","Black, non-Hispanic",Don't know/Refused,Yes to any,Yes to any,CPO HH,Connecticut,Urban- Center City County (Metro),Northeast,4,New England,3,Suburban,EN,20180421,1.3501,1.0553
Female,Very happy,Very satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Just a few,Yes,About once a week,Yes,Once or twice a month,No, ,"Rarely, or","Rarely, or","Rarely, or",Sometimes,Not Lonely,5,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,A few times a year,A few times a week,A few times a week,A few times a week,A few times a month,Every day,Only a little,More of a public health problem,Older people/the elderly/senior citizens/retirees (general),elderly,Adolescents/teenagers/high school students,adolscents,Minor role,Major role,Major role,Major role,Due to factors and circumstances beyond their control,Major reason,Minor reason,Minor reason,Major reason,Major reason,Yes,Yes,Every day,At least an hour but less than 2 hours,An equal mix of both,Strengthened,Better,Equally satisfied,Less satisfied,"Yes, would recommend",Harder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31, ,Female, ,"Single, living with a partner",2,0, ,No, ,No,No,Yes,No,No,No,No,Yes,Excellent,Good,No,Yes,Employed full-time,Or what?,"Post-graduate or professional degree, including master's, doctorate, medical, or law degree (e.g., MA, MS, PhD, MD, JD)",Never,No,White, , ,"$50,000 to less than $75,000", ,"No, no home telephone",Urban,"No, did not request money",18-64,30-49,25-34,FEMALE,Excellent/Very Good,Excellent/Very Good/Good,Employed,College +,College +,College +,"White, non-Hispanic","White, non-Hispanic",$40K-$89.9K,Yes to any,Yes to any,CPO HH,California,Urban- Center City County (Metro),West,Highest,Pacific,3,Suburban,EN,20180421,1.3501,2.3489
Male,Very happy,Very satisfied,Somewhat satisfied,Very satisfied,Very satisfied,A fair amount,No, ,No, ,No, ,Never,Never,Never,Never,Not Lonely,10,Very satisfied,Very satisfied,Somewhat satisfied,A few times a week,A few times a week,Less than that,A few times a month,A few times a month,Less than that,Nothing at all,Not sure,Older people/the elderly/senior citizens/retirees (general),Elderly,"Military (military families, veterans, etc.)",Veterans,Minor role,Major role,Minor role,Minor role,Due to factors and circumstances beyond their control,Minor reason,Not a reason,Major reason,Major reason,Major reason,Yes,No, , , , , ,Less satisfied,Less satisfied,"No, would not recommend",Harder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,58, ,Male, ,Married,2,0, ,Yes,No,No,No,No,No,No,No,No,No,Very good,Very good,No,No,Employed full-time,Republican,"Four-year college or university degree/Bachelor's degree (e.g., BS, BA, AB)",Seldom,No,White, , ,"$100,000 or more", ,"Yes, has a home telephone",Suburban,"No, did not request money",18-64,50-64,55-64,MALE,Excellent/Very Good,Excellent/Very Good/Good,Employed,College +,College +,College +,"White, non-Hispanic","White, non-Hispanic",$90K+,No to all,No to all,Dual HH,Texas,Suburban (Metro),South,3,West South Central,3,Suburban,EN,20180421,0.7055,0.7219
Female,Very happy,Very satisfied,Somewhat satisfied,Very satisfied,Very satisfied,A lot,Yes,Several times a week,Yes,Several times a week,Yes,Once or twice a month,Sometimes,"Rarely, or","Rarely, or","Rarely, or",Not Lonely,5,Somewhat satisfied,Very satisfied,Very satisfied,Every day,Every day,Every day,Every day,A few times a week,A few times a week,A lot,More of a public health problem,Older people/the elderly/senior citizens/retirees (general),elderly,Children/kids (general),children,Minor role,Major role,Minor role,Major role,Due to factors and circumstances beyond their control,Minor reason,Minor reason,Major reason,Minor reason,Major reason,Yes,Yes,Every day,More than half an hour but less than one hour,An equal mix of both,Strengthened,Better,Equally satisfied,Equally satisfied,"No, would not recommend",Hasn't made a difference, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,66, ,Female, ,Married,3,2,14, , ,No,No,No,No,No,No,No,No,Excellent,Excellent,No,No,Retired,Democrat,"Post-graduate or professional degree, including master's, doctorate, medical, or law degree (e.g., MA, MS, PhD, MD, JD)",More than once a week,No,White, , ,"$100,000 or more", ,"Yes, has a home telephone",Urban,"No, did not request money",65+,65-79,65-79,FEMALE,Excellent/Very Good,Excellent/Very Good/Good,Retired,College +,College +,College +,"White, non-Hispanic","White, non-Hispanic",$90K+,Yes to any,No to all,Dual HH,North Carolina,Suburban (Metro),South,2,South Atlantic,3,Suburban,EN,20180421,0.839,0.6456
Female,Somewhat happy,Very satisfied,Very satisfied,Very satisfied,Very satisfied,A fair amount,Yes,Several times a week,Yes,About once a week,No, ,"Rarely, or","Rarely, or",Never,Sometimes,Not Lonely,5,Not applicable (Vol.),Very satisfied,Very satisfied,Every day,Every day,A few times a week,A few times a month,Every day,A few times a week,A lot,More of a public health problem,Homeless people,HOMELESS/PEOPLE LIVING IN POVERTY,Low income/poor people,PEOPLE WITH NO FAMILY,Minor role,Major role,Major role,Major role,Mostly have themselves to blame,Not a reason,Minor reason,Minor reason,Major reason,Major reason,Yes,Yes,Every day,At least an hour but less than 2 hours,An equal mix of both,Strengthened,No impact (Vol.),Equally satisfied,More satisfied,"Yes, would recommend",Harder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,73, ,Female, ,Divorced,1,0, ,Yes,No,No,No,No,No,No,No,No,No,Only fair,Good,Yes,Yes,Retired,Republican,"Some college, no degree (includes some community college)",Once a week,No,White, , ,"Less than $20,000", ,"Yes, has a home telephone",Rural,"No, did not request money",65+,65-79,65-79,FEMALE,Only fair/Poor,Only fair/Poor,Retired,Some college,Some college,Less than college,"White, non-Hispanic","White, non-Hispanic",Less than $40K,Yes to any,No to all,Dual HH,South Carolina,Rural- Non-Metro,South,2,South Atlantic,5,Rural,EN,20180421,0.4775,0.3887
Male,Somewhat happy,Somewhat satisfied,Somewhat satisfied,Somewhat dissatisfied,Somewhat dissatisfied,A fair amount,No, ,No, ,No, ,Sometimes,Sometimes,Sometimes,Sometimes,Not Lonely,8,Very dissatisfied,Somewhat dissatisfied,Somewhat dissatisfied,A few times a week,A few times a month,A few times a month,A few times a year,A few times a month,A few times a month,Only a little,More of a public health problem,Homeless people,HOMELESS PEOPLE,People who are depressed/unhappy,REALLY DEPRESS PEOPLE,Major role,Major role,Major role,Minor role,Due to factors and circumstances beyond their control,Minor reason,Minor reason,Major reason,Major reason,Major reason,Yes,No, , , , , ,Equally satisfied,Equally satisfied,"No, would not recommend",Harder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19, ,Male,PENNSYLVANIA,"Single, that is never married",6 or more,5,Declined to answer, , ,No,No,Yes,No,No,No,Yes,No,Good,Good,Yes,No,A student,Democrat,High school graduate (Grade 12 with diploma or GED certificate),Seldom,No,White, , ,Declined to answer, ,Declined to answer,Declined to answer,"No, did not request money",18-64,18-29,18-24,MALE,Good,Excellent/Very Good/Good,A student,High school graduate,High school or less,Less than college,"White, non-Hispanic","White, non-Hispanic",Don't know/Refused,No to all,Yes to any,CPO HH,Pennsylvania, , ,N/A,Mid Atlantic,2,Urban,EN,20180421,1.3501,0.9411
Female,Somewhat happy,Somewhat satisfied,Very satisfied,Somewhat satisfied,Very satisfied,A lot,No, ,No, ,Yes,Several times a week,"Rarely, or","Rarely, or","Rarely, or","Rarely, or",Not Lonely,20,Somewhat satisfied,Very satisfied,Somewhat satisfied,Every day,Every day,Every day,A few times a week,A few times a week,A few times a week,Some,Not sure,People who are isolated/who don't have any contact/relationships with other people,SHUT INS,No other groups (Vol.), ,No role at all,Major role,Not sure,Major role,Both equally/It depends (Vol.),Major reason,Major reason,Major reason,Minor reason,Not sure,Yes,No, , , , , ,Less satisfied,Less satisfied,"Yes, would recommend",Harder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85, ,Female, ,"Widowed, or",1,0, ,Yes,No,No,No,No,No,No,Yes,No,Yes,Good,Good,No,No,Retired,Democrat,High school graduate (Grade 12 with diploma or GED certificate),More than once a week,No,White, , ,"$20,000 to less than $30,000", ,"Yes, has a home telephone",Urban,"No, did not request money",65+,80+,80-97,FEMALE,Good,Excellent/Very Good/Good,Retired,High school graduate,High school or less,Less than college,"White, non-Hispanic","White, non-Hispanic",Less than $40K,Yes to any,Yes to any,Dual HH,Kansas,Rural- Non-Metro,North Central,Lowest,West North Central,4,Suburban,EN,20180421,0.4775,0.3586
Female,Very happy,Very satisfied,Somewhat dissatisfied,Somewhat dissatisfied,Very satisfied,A lot,No, ,No, ,No, ,Never,Never,Never,Never,Not Lonely,5,Somewhat dissatisfied,Very satisfied,Somewhat satisfied,Every day,Every day,A few times a week,A few times a week,A few times a week,A few times a month,Nothing at all,More of a public health problem,Older people/the elderly/senior citizens/retirees (general),Elderly,People with physical/health problems,Disabled,No role at all,Major role,Major role,Major role,Due to factors and circumstances beyond their control,Minor reason,Major reason,Major reason,Major reason,Minor reason,Yes,Yes,Every day,More than half an hour but less than one hour,An equal mix of both,Weakened,Worse,Less satisfied,Less satisfied,"No, would not recommend",Harder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,39, ,Female, ,Married,3,1,7, , ,No,No,No,No,No,No,No,No,Excellent,Good,No,No,Employed full-time,Independent,"Some college, no degree (includes some community college)",Never,Yes,White, ,U.S.,"$75,000 to less than $90,000", ,"No, no home telephone",Suburban,"No, did not request money",18-64,30-49,35-44,FEMALE,Excellent/Very Good,Excellent/Very Good/Good,Employed,Some college,Some college,Less than college,Hispanic,"Hispanic, born in US",$40K-$89.9K,No to all,No to all,CPO HH,Arizona,Urban- Center City County (Metro),West,3,Mountain,1,Urban,EN,20180421,1.3501,2.3489
Male,Very happy,Very satisfied,Somewhat satisfied,Very satisfied,Very satisfied,A lot,Yes,Less than that,Yes,Once or twice a month,No, ,"Rarely, or",Never,"Rarely, or",Sometimes,Not Lonely,12,Somewhat satisfied,Very satisfied,Somewhat satisfied,A few times a month,A few times a month,A few times a week,A few times a week,A few times a month,A few times a week,Some,More of a public health problem,Older people/the elderly/senior citizens/retirees (general),ELDERLY,People with mental health issues/illnesses/disorders (general),PERSONS WITH MENTAL HEALTH ISSUES,Minor role,Major role,Major role,Minor role,Due to factors and circumstances beyond their control,Major reason,Minor reason,Minor reason,Major reason,Major reason,Yes,Yes,Every day,Less than half an hour,An equal mix of both,Strengthened,Worse,Less satisfied,Less satisfied,"No, would not recommend",Harder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62, ,Male, ,Married,3,0, ,Yes,No,No,Yes,No,No,No,No,Yes,No,Good,Very good,Yes,No,Retired,Democrat,"Four-year college or university degree/Bachelor's degree (e.g., BS, BA, AB)",Once or twice a month,No,White, , ,"$100,000 or more", ,"Yes, has a home telephone",Rural,"No, did not request money",18-64,50-64,55-64,MALE,Good,Excellent/Very Good/Good,Retired,College +,College +,College +,"White, non-Hispanic","White, non-Hispanic",$90K+,Yes to any,Yes to any,Dual HH,Ohio,Rural- Non-Metro,North Central,Lowest,East North Central,5,Rural,EN,20180421,0.839,0.4722
Male,Very happy,Very satisfied,Very satisfied,Very satisfied,Very satisfied,A fair amount,Yes,About once a week,Yes,Several times a week,No, ,Never,Never,"Rarely, or",Never,Not Lonely,10,Somewhat satisfied,Very satisfied,Very satisfied,Every day,Every day,Every day,Every day,Every day,Every day,Only a little,More of an individual problem,Older people/the elderly/senior citizens/retirees (general),Elderly,No other groups (Vol.), ,No role at all,Major role,Major role,Major role,Both equally/It depends (Vol.),Not a reason,Not sure,Minor reason,Major reason,Not sure,Yes,No, , , , , ,Equally satisfied,Not sure,"No, would not recommend",Hasn't made a difference, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,61, ,Male, ,Married,2,0, ,Yes,No,No,No,No,No,No,Yes,No,Yes,Only fair,Excellent,No,No,Employed full-time,Republican,High school graduate (Grade 12 with diploma or GED certificate),Once a week,No,White, , ,Declined to answer, ,"Yes, has a home telephone",Rural,"No, did not request money",18-64,50-64,55-64,MALE,Only fair/Poor,Only fair/Poor,Employed,High school graduate,High school or less,Less than college,"White, non-Hispanic","White, non-Hispanic",Don't know/Refused,Yes to any,Yes to any,Dual HH,Pennsylvania,Rural- Non-Metro,Northeast,2,Mid Atlantic,5,Rural,EN,20180421,0.7055,0.9635
Female,Very happy,Very satisfied,Very satisfied,Somewhat satisfied,Very satisfied,A fair amount,No, ,Yes,About once a week,No, ,"Rarely, or",Never,"Rarely, or","Rarely, or",Not Lonely,10,Very satisfied,Very satisfied,Very satisfied,Every day,Every day,Every day,A few times a week,A few times a week,A few times a week,Only a little,More of a public health problem,People who are depressed/unhappy,People who are depressed,Older people/the elderly/senior citizens/retirees (general),The ederly,Minor role,Major role,Major role,Major role,Due to factors and circumstances beyond their control,Major reason,Major reason,Major reason,Major reason,Major reason,Yes,Yes,Every day,More than half an hour but less than one hour,Looking at what other people are doing,Strengthened,Not sure,Equally satisfied,More satisfied,"Yes, would recommend",Easier, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,67, ,Female, ,Married,2,0, ,Yes,No,No,No,No,No,No,No,No,No,Very good,Very good,No,No,Employed full-time,Republican,Two-year associate degree from a college or university,Once a week,No,White, , ,Declined to answer, ,Declined to answer,Declined to answer,"No, did not request money",65+,65-79,65-79,FEMALE,Excellent/Very Good,Excellent/Very Good/Good,Employed,Some college,Some college,Less than college,"White, non-Hispanic","White, non-Hispanic",Don't know/Refused,Yes to any,No to all,CPO HH,Georgia,Rural- Non-Metro,South,Lowest,South Atlantic,5,Rural,EN,20180422,1.3501,0.4866
Male,Somewhat happy,Somewhat satisfied,Somewhat dissatisfied,Somewhat satisfied,Somewhat satisfied,A lot,Yes,Several times a week,No, ,No, ,Never,Never,Never,Never,Not Lonely,10,Somewhat satisfied,Very satisfied,Very satisfied,A few times a week,Every day,Every day,A few times a week,Every day,Every day,A lot,More of a public health problem,Low income/poor people,PEOPLE THAT LIVE IN POVERTY,It can happen to anybody/everybody,EVERYONE,Major role,Major role,Major role,Minor role,Due to factors and circumstances beyond their control,Minor reason,Minor reason,Major reason,Minor reason,Major reason,Yes,Yes,Every day,More than half an hour but less than one hour,An equal mix of both,Strengthened,Not sure,Equally satisfied,Equally satisfied,"No, would not recommend",Hasn't made a difference, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,27, ,Male, ,"Single, living with a partner",2,0, ,No, ,No,No,Yes,No,No,Yes,No,Yes,Very good,Very good,No,No,Employed full-time,Democrat,"Post-graduate or professional degree, including master's, doctorate, medical, or law degree (e.g., MA, MS, PhD, MD, JD)",Seldom,No,White, , ,"$50,000 to less than $75,000", ,"Yes, has a home telephone",Suburban,"No, did not request money",18-64,18-29,25-34,MALE,Excellent/Very Good,Excellent/Very Good/Good,Employed,College +,College +,College +,"White, non-Hispanic","White, non-Hispanic",$40K-$89.9K,Yes to any,Yes to any,Dual HH,Pennsylvania,Suburban (Metro),Northeast,Highest,Mid Atlantic,3,Suburban,EN,20180422,0.7055,1.3292
Male,Very happy,Very satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Just a few,No, ,Yes,About once a week,No, ,"Rarely, or",Sometimes,Sometimes,Often,Lonely,3,Very satisfied,Somewhat satisfied,Somewhat satisfied,A few times a year,A few times a month,A few times a month,A few times a week,Every day,Every day,A lot,More of an individual problem,Older people/the elderly/senior citizens/retirees (general),elderly.  people who can not get there face out...,Other,those people who are lonely.  people with physi...,No role at all,Major role,Minor role,Major role,Due to factors and circumstances beyond their control,Minor reason,Not a reason,Major reason,Major reason,Major reason,Yes,Yes,Every day,2 hours or more,Looking at what other people are doing,Weakened,Worse,Less satisfied,Less satisfied,"Yes, would recommend",Hasn't made a difference,Minor problem,Physical/health problems,went through a injury was socially isolated whe...,Loneliness comes and goes,6 months to less than a year,No impact,No impact,Somewhat negative,Very positive,Almost always,Sometimes,Never,Rarely,Sometimes,Almost always,Almost always,Sometimes,Sometimes,Never,No, , , , , , ,Not a reason,Minor reason,Not a reason,Minor reason,Minor reason,Not a reason,No,No,44, ,Male, ,"Single, that is never married",1,0, ,No, ,Yes,Yes,No,No,No,Yes,No,No,Good,Very good,Yes,No,Unemployed and currently seeking employment,Or what?,"Post-graduate or professional degree, including master's, doctorate, medical, or law degree (e.g., MA, MS, PhD, MD, JD)",Once a week,No,White, , ,"Less than $20,000", ,"No, no home telephone",Suburban,"No, did not request money",18-64,30-49,35-44,MALE,Good,Excellent/Very Good/Good,Unemployed,College +,College +,College +,"White, non-Hispanic","White, non-Hispanic",Less than $40K,Yes to any,Yes to any,CPO HH,Connecticut,Urban- Center City County (Metro),Northeast,4,New England,2,Urban,EN,20180422,1.3501,0.6215
Female,Somewhat happy,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Just a few,Yes,Several times a week,Yes,About once a week,Yes,A few times a year,Never,Never,Never,Never,Not Lonely,8,Somewhat satisfied,Very satisfied,Somewhat satisfied,A few times a year,Every day,A few times a week,A few times a month,A few times a month,A few times a week,Nothing at all,More of an individual problem,Introverts/loners/socially awkward people/who have trouble socializing/making friends,introvert,No other groups (Vol.), ,No role at all,Major role,Minor role,Minor role,Mostly have themselves to blame,Minor reason,Minor reason,Major reason,Minor reason,Minor reason,Yes,No, , , , , ,Equally satisfied,Equally satisfied,"No, would not recommend",Hasn't made a difference, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, ,Female, ,Married,2,0, ,Yes,Yes,No,No,No,No,No,No,No,No,Very good,Very good,No,No,Employed full-time,Independent,"Some postgraduate or professional school, no postgraduate degree",Once or twice a month,No,Black or African-American, , ,Declined to answer, ,"Yes, has a home telephone",Suburban,"No, did not request money",18-64,30-49,45-54,FEMALE,Excellent/Very Good,Excellent/Very Good/Good,Employed,College +,College +,College +,"Black, non-Hispanic","Black, non-Hispanic",Don't know/Refused,Yes to any,No to all,Dual HH,New Jersey,Urban- Center City (Metro),Northeast,Highest,Mid Atlantic,2,Urban,EN,20180422,0.7055,1.1423
Male,Very happy,Very satisfied,Very satisfied,Somewhat satisfied,Very satisfied,A lot,No, ,No, ,No, ,Never,Never,Never,Never,Not Lonely,10,Very satisfied,Very satisfied,Very satisfied,Every day,A few times a week,A few times a week,Every day,Every day,Every day,A lot,More of a public health problem,"Military (military families, veterans, etc.)",military,Homeless people,homeless.,Major role,Major role,Major role,Major role,Due to factors and circumstances beyond their control,Minor reason,Major reason,Major reason,Major reason,Major reason,Yes,Yes,Every day,2 hours or more,An equal mix of both,Strengthened,No impact (Vol.),Equally satisfied,Equally satisfied,"No, would not recommend",Hasn't made a difference, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,51, ,Male, ,Married,4,0, ,Yes,No,No,No,No,No,No,No,No,No,Excellent,Excellent,No,No,Employed full-time,Independent,"Four-year college or university degree/Bachelor's degree (e.g., BS, BA, AB)",Once a week,No,White, , ,"$75,000 to less than $90,000", ,"Yes, has a home telephone",Rural,"No, did not request money",18-64,50-64,45-54,MALE,Excellent/Very Good,Excellent/Very Good/Good,Employed,College +,College +,College +,"White, non-Hispanic","White, non-Hispanic",$40K-$89.9K,No to all,No to all,Dual HH,Florida,Urban- Center City (Metro),South,3,South Atlantic,2,Urban,EN,20180422,0.839,1.2167
